         100  0.73999999999999999     
         200  0.79500000000000004     
         300  0.79000000000000004     
         400  0.79249999999999998     
         500  0.78400000000000003     
         600  0.78833333333333333     
         700  0.78285714285714281     
         800  0.78374999999999995     
         900  0.78111111111111109     
        1000  0.78000000000000003     
        1100  0.78363636363636369     
        1200  0.77833333333333332     
        1300  0.78076923076923077     
        1400  0.78214285714285714     
        1500  0.78200000000000003     
        1600  0.78249999999999997     
        1700  0.78411764705882347     
        1800  0.78222222222222226     
        1900  0.78210526315789475     
        2000  0.78349999999999997     
        2100  0.78428571428571425     
        2200  0.78227272727272723     
        2300  0.78173913043478260     
        2400  0.77916666666666667     
        2500  0.78280000000000005     
        2600  0.78038461538461534     
        2700  0.78444444444444450     
        2800  0.78535714285714286     
        2900  0.78586206896551725     
        3000  0.78566666666666662     
        3100  0.78612903225806452     
        3200  0.78593749999999996     
        3300  0.78818181818181821     
        3400  0.78735294117647059     
        3500  0.78771428571428570     
        3600  0.78916666666666668     
        3700  0.78837837837837843     
        3800  0.78815789473684206     
        3900  0.78769230769230769     
        4000  0.78949999999999998     
        4100  0.79024390243902443     
        4200  0.79238095238095241     
        4300  0.79302325581395350     
        4400  0.79340909090909095     
        4500  0.79444444444444440     
        4600  0.79434782608695653     
        4700  0.79489361702127659     
        4800  0.79479166666666667     
        4900  0.79489795918367345     
        5000  0.79600000000000004     
        5100  0.79568627450980389     
        5200  0.79519230769230764     
        5300  0.79396226415094340     
        5400  0.79370370370370369     
        5500  0.79363636363636358     
        5600  0.79303571428571429     
        5700  0.79403508771929820     
        5800  0.79396551724137931     
        5900  0.79457627118644070     
        6000  0.79316666666666669     
        6100  0.79311475409836063     
        6200  0.79177419354838707     
        6300  0.79317460317460320     
        6400  0.79328125000000005     
        6500  0.79292307692307695     
        6600  0.79272727272727272     
        6700  0.79268656716417907     
        6800  0.79205882352941182     
        6900  0.79217391304347828     
        7000  0.79128571428571426     
        7100  0.79028169014084504     
        7200  0.79069444444444448     
        7300  0.79095890410958902     
        7400  0.79054054054054057     
        7500  0.79079999999999995     
        7600  0.79065789473684212     
        7700  0.78987012987012983     
        7800  0.78948717948717950     
        7900  0.78962025316455697     
        8000  0.78987499999999999     
        8100  0.78925925925925922     
        8200  0.78975609756097565     
        8300  0.79024096385542164     
        8400  0.78952380952380952     
        8500  0.78976470588235292     
        8600  0.78941860465116276     
        8700  0.78919540229885055     
        8800  0.78931818181818181     
        8900  0.78988764044943816     
        9000  0.79022222222222227     
        9100  0.79043956043956043     
        9200  0.79043478260869571     
        9300  0.79053763440860214     
        9400  0.79095744680851066     
        9500  0.79052631578947363     
        9600  0.78958333333333330     
        9700  0.78979381443298968     
        9800  0.78959183673469391     
        9900  0.79000000000000004     
       10000  0.79059999999999997     

         100  0.80000000000000004     
         200  0.82499999999999996     
         300  0.80333333333333334     
         400  0.80249999999999999     
         500  0.80600000000000005     
         600  0.79833333333333334     
         700  0.79000000000000004     
         800  0.78749999999999998     
         900  0.78222222222222226     
        1000  0.78800000000000003     
        1100  0.78818181818181821     
        1200  0.78916666666666668     
        1300  0.78923076923076918     
        1400  0.78357142857142859     
        1500  0.78466666666666662     
        1600  0.78187499999999999     
        1700  0.78176470588235292     
        1800  0.78277777777777779     
        1900  0.78368421052631576     
        2000  0.78400000000000003     
        2100  0.78476190476190477     
        2200  0.78590909090909089     
        2300  0.78434782608695652     
        2400  0.78625000000000000     
        2500  0.78480000000000005     
        2600  0.78576923076923078     
        2700  0.78444444444444450     
        2800  0.78464285714285720     
        2900  0.78310344827586209     
        3000  0.78200000000000003     
        3100  0.78000000000000003     
        3200  0.78125000000000000     
        3300  0.78121212121212125     
        3400  0.78235294117647058     
        3500  0.78171428571428569     
        3600  0.78055555555555556     
        3700  0.78243243243243243     
        3800  0.78315789473684205     
        3900  0.78307692307692311     
        4000  0.78249999999999997     
        4100  0.78341463414634149     
        4200  0.78309523809523807     
        4300  0.78441860465116275     
        4400  0.78431818181818180     
        4500  0.78266666666666662     
        4600  0.78282608695652178     
        4700  0.78255319148936175     
        4800  0.78291666666666671     
        4900  0.78306122448979587     
        5000  0.78439999999999999     
        5100  0.78470588235294114     
        5200  0.78596153846153849     
        5300  0.78547169811320749     
        5400  0.78481481481481485     
        5500  0.78400000000000003     
        5600  0.78392857142857142     
        5700  0.78280701754385962     
        5800  0.78344827586206900     
        5900  0.78338983050847455     
        6000  0.78300000000000003     
        6100  0.78360655737704921     
        6200  0.78354838709677421     
        6300  0.78349206349206346     
        6400  0.78421874999999996     
        6500  0.78353846153846152     
        6600  0.78393939393939394     
        6700  0.78432835820895519     
        6800  0.78485294117647064     
        6900  0.78536231884057972     
        7000  0.78514285714285714     
        7100  0.78549295774647887     
        7200  0.78513888888888894     
        7300  0.78547945205479452     
        7400  0.78486486486486484     
        7500  0.78466666666666662     
